Sbj,Acq,File,SSIM,PSNR,FSIM,VIF,LPIPS,AES,TG,NGS,GE,IE,Score
23-11-2020,MID00385,flirt_ref.nii.gz,1.0,inf,1.0,0.9999997615814209,0.0,0.008066030913984118,0.0007012547736026453,9.8810324049317e-08,1240.1477129563254,1246.003173828125,4
23-11-2020,MID00385,flirt_tclmoco.nii.gz,0.6059907674789429,26.009721755981445,0.7820068597793579,0.0031010410748422146,0.3308863639831543,0.007601319226234007,0.0028410446118941647,3.4794139954259334e-07,1116.0254732519784,1170.630615234375,2
23-11-2020,MID00385,flirt_tclmocos.nii.gz,0.6126585006713867,26.085453033447266,0.8490496277809143,0.03011801280081272,0.32326540350914,0.007283277345584041,0.0028753694280226156,3.5396697132922933e-07,1108.698490243509,1175.1392822265625,2
23-11-2020,MID00387,flirt_fnWMmoco.nii.gz,0.7799535393714905,27.449064254760742,0.8932637572288513,0.006625487003475428,0.2504834532737732,0.007221694427031416,0.00069530978388694,9.843056742582645e-08,1206.226855872285,1232.879638671875,3
23-11-2020,MID00387,flirt_fnmoco.nii.gz,0.7689477205276489,27.44401741027832,0.8719491362571716,0.007504837121814489,0.2651872932910919,0.007225264050306455,0.0006960485529566278,1.0226144870559878e-07,1211.091317633724,1251.0589599609375,3
23-11-2020,MID00387,flirt_nomoco.nii.gz,0.7117701768875122,25.756397247314453,0.8267200589179993,0.0065932925790548325,0.29526007175445557,0.007161823676735239,0.0006145086173545991,9.25443683612393e-08,1204.2587251652071,1219.831787109375,2
23-11-2020,MID00387,flirt_ref.nii.gz,1.0,inf,1.0,0.9999997615814209,0.0,0.008066030913984118,0.0007012547736026453,9.8810324049317e-08,1240.1477129563254,1246.003173828125,4
23-11-2020,MID00387,flirt_tclmoco.nii.gz,0.7628684043884277,27.013790130615234,0.8921508193016052,0.00752950320020318,0.26476573944091797,0.007095293964813425,0.0007909069052507453,1.0708043441861724e-07,1207.7206858345194,1228.4971923828125,3
23-11-2020,MID00387,flirt_tclmocos.nii.gz,0.7731801867485046,27.115619659423828,0.8925849199295044,0.007422483991831541,0.26857542991638184,0.007081006354277317,0.0007848114103281708,1.0686501459290358e-07,1208.1129718670331,1225.281005859375,3
23-11-2020,MID00388,flirt_fnWMmoco.nii.gz,0.5596377849578857,23.834169387817383,0.7989124059677124,0.0012633049627766013,0.3848910927772522,0.006793812028878627,0.002405089590440098,2.9051410471309706e-07,1156.549611355451,1217.699951171875,2
23-11-2020,MID00388,flirt_fnmoco.nii.gz,0.5582298040390015,24.147964477539062,0.797357439994812,0.0010630261385813355,0.3887968063354492,0.006760908287054545,0.0025062993546308672,3.2717760324268424e-07,1140.1580311623848,1226.0650634765625,2
23-11-2020,MID00388,flirt_nomoco.nii.gz,0.4658326208591461,22.41960906982422,0.7622889280319214,0.03701122850179672,0.416414737701416,0.006699385628205172,0.003538307088397848,4.792776225226916e-07,1154.465876046568,1221.796630859375,1
23-11-2020,MID00388,flirt_ref.nii.gz,1.0,inf,1.0,0.9999997615814209,0.0,0.008066030913984118,0.0007012547736026453,9.8810324049317e-08,1240.1477129563254,1246.003173828125,4
23-11-2020,MID00388,flirt_tclmoco.nii.gz,0.5454578995704651,23.368480682373047,0.8021612763404846,0.0019516025204211473,0.3960076868534088,0.006057001951825107,0.00255494937488318,3.014349595509579e-07,1154.2594359911504,1222.175537109375,2
23-11-2020,MID00388,flirt_tclmocos.nii.gz,0.5492668151855469,23.409025192260742,0.7962442636489868,0.001422310364432633,0.3876528739929199,0.006009888821290765,0.0026940065295919806,3.2063996144561515e-07,1152.0322712393288,1231.21728515625,2
25-02-2021,MID00473,flirt_fnWMmoco.nii.gz,0.9852359294891357,42.09543228149414,0.500190258026123,1.7237386648258357e-12,0.2568296492099762,0.009251540909488709,0.00020160627466801352,3.009925804806649e-08,1219.579698202578,1419.565185546875,4
25-02-2021,MID00473,flirt_fnmoco.nii.gz,0.9911400079727173,42.69496536254883,0.9590086936950684,0.5337142944335938,0.1118156760931015,0.009174909407998245,0.0011553564384648783,1.7257535057822158e-07,1219.5515260808334,1233.2689208984375,4
25-02-2021,MID00473,flirt_nomoco.nii.gz,1.0,inf,1.0,0.9999998807907104,0.0,0.009217660633624364,0.0011855267751681134,1.738441833919555e-07,1230.4097859211236,1225.1864013671875,Not Found
25-02-2021,MID00473,flirt_ref.nii.gz,1.0,inf,1.0,0.9999998807907104,0.0,0.009217660633624364,0.0011855267751681134,1.738441833919555e-07,1230.4097859211236,1225.1864013671875,4
25-02-2021,MID00473,flirt_tclmoco.nii.gz,0.9224732518196106,36.111328125,0.8705219030380249,0.04749976471066475,0.24390128254890442,0.009055624112362997,0.0008589782330010719,1.319689761513488e-07,1215.30054200906,1210.765380859375,3
