Sbj,Acq,File,SSIM,PSNR,AES,TG,NGS,GE,IE,Score
23-11-2020,MID00387,flirt_fnmoco.nii.gz,0.968800023009631,27.74468218738516,0.03797186414472474,61.73160229970964,0.0005015726728077956,451.5930237541925,571.2780721098957,3
23-11-2020,MID00387,flirt_fnWMmoco.nii.gz,0.9771964482267341,28.91135674906158,0.038476525280035506,62.549610375911506,0.0004964793518452365,449.9591515584576,570.6993389626658,3
23-11-2020,MID00388,flirt_tclmoco.nii.gz,0.9453238172405903,23.770147205840424,0.036064943674380574,61.31128829275415,0.00043664616177154056,455.23825810717597,573.2102383251377,2
23-11-2020,MID00388,flirt_tclmocos.nii.gz,0.946015190975115,24.045319066982778,0.035745841317268844,59.95001002813882,0.00043691131648179444,455.01485842365696,573.1942581701317,2
23-11-2020,MID00388,flirt_nomoco.nii.gz,0.8743813355067072,19.453373028363636,0.0383446947093688,64.68893266152702,0.0004383992432532733,429.2451473252627,574.522453760618,1
23-11-2020,MID00388,flirt_ref.nii.gz,1.0,0.0,0.04257614857194705,78.1717475342094,0.00048722398874146203,446.8416520333599,565.5913403867405,4
23-11-2020,MID00388,flirt_fnmoco.nii.gz,0.9320099007857481,24.038314658337555,0.03627696519132596,59.503575530807886,0.0004798375842625404,446.3189724879735,575.0302022239082,2
23-11-2020,MID00388,flirt_fnWMmoco.nii.gz,0.9548703133961832,25.173744591814295,0.03681764908419908,61.89973217156563,0.00045243213708569296,455.2057973882521,573.252874130729,2
25-02-2021,MID00473,flirt_tclmoco.nii.gz,0.9934853942752206,33.399080289977434,0.047410232252714714,82.53886307308582,0.0005958331422321089,409.7225459633569,540.7330473418242,3
25-02-2021,MID00473,flirt_tclmocos.nii.gz,0.9934596535222141,32.30634639259525,0.04727008953901908,83.77040838859689,0.0005852416806515301,410.5057607493731,541.011433941902,4
25-02-2021,MID00473,flirt_nomoco.nii.gz,1.0,0.0,0.049467588621572016,90.27893966139771,0.0006075444171056113,408.61047999214475,538.3358703226683,Not Found
25-02-2021,MID00473,flirt_ref.nii.gz,1.0,0.0,0.049467588621572016,90.27893966139771,0.0006075444171056113,408.61047999214475,538.3358703226683,4
25-02-2021,MID00473,flirt_fnmoco.nii.gz,0.9990234610799764,41.17754183068902,0.04958012960795823,89.08879266367192,0.0006141839317364392,407.9708444231167,538.6513572907251,4
25-02-2021,MID00473,flirt_fnWMmoco.nii.gz,0.9990035426356589,40.497280491326634,0.04912247555210081,89.0031773357102,0.0006141484505057202,407.6150286038962,538.9715653665625,4
25-02-2021,MID00475,flirt_tclmoco.nii.gz,0.9366889001196284,23.03892569857437,0.04147418367660354,71.98787264737813,0.000514496835308586,430.7537128835827,545.7724695686211,1
25-02-2021,MID00475,flirt_tclmocos.nii.gz,0.9391800293558796,23.054589317033162,0.04094711498522089,70.71655808315528,0.0005133392351277407,430.3669771043078,545.9965856194369,2
25-02-2021,MID00475,flirt_nomoco.nii.gz,0.933201209693494,24.239715292506627,0.04119105721294333,67.64768297846649,0.0005974937772561709,424.509666974889,544.8990276166626,2
25-02-2021,MID00475,flirt_ref.nii.gz,1.0,0.0,0.049467588621572016,90.27893966139771,0.0006075444171056113,408.61047999214475,538.3358703226683,4
25-02-2021,MID00475,flirt_fnmoco.nii.gz,0.9511777019379262,26.06575758706019,0.04414127913081292,75.40525894153531,0.0005847100275502869,425.6414078248629,545.7067472199899,2
25-02-2021,MID00475,flirt_fnWMmoco.nii.gz,0.9510872738483641,25.99390588594669,0.044339165627907504,75.50679725742931,0.0005756557661588082,425.3281872599472,545.6936305002847,2
25-02-2021,MID00476,flirt_tclmoco.nii.gz,0.9245115241804526,22.509344840927795,0.040654995640163755,62.42893807123107,0.00046555087505221316,433.63856991883466,547.865926799827,2
25-02-2021,MID00476,flirt_tclmocos.nii.gz,0.9260500319377551,22.912225045805997,0.040274289656148446,63.24166225493994,0.0004642404715604649,434.3029383330205,548.237799984993,2
25-02-2021,MID00476,flirt_nomoco.nii.gz,0.9400820478094521,25.178262190660078,0.040169241915962495,62.08117505849244,0.0005846363955076024,422.66628941903826,549.8607931950248,2
25-02-2021,MID00476,flirt_ref.nii.gz,1.0,0.0,0.049467588621572016,90.27893966139771,0.0006075444171056113,408.61047999214475,538.3358703226683,4
25-02-2021,MID00476,flirt_fnmoco.nii.gz,0.943061732879221,25.78451778810168,0.04141356235838992,66.36862720292696,0.0005647764554340537,428.45071662844003,548.9564995876985,3
25-02-2021,MID00476,flirt_fnWMmoco.nii.gz,0.9436102904179318,25.748116574146348,0.041930521129378465,67.42716221755003,0.0005447962597837197,427.4111879024945,549.1795015483515,3
25-02-2021,MID00478,flirt_tclmoco.nii.gz,0.9726775216222726,28.83677439478893,0.045132618080510466,77.53423013974114,0.0005574552088116728,418.34806938346367,544.0014837501864,3
25-02-2021,MID00478,flirt_tclmocos.nii.gz,0.9737586117293593,29.248108765056973,0.045173139044939595,77.1070541308097,0.0005804338013754426,417.09415528002313,543.7704322948955,3
25-02-2021,MID00478,flirt_nomoco.nii.gz,0.9676767814442271,28.349814568917438,0.04383755925065742,72.29802059706533,0.0006005882142919169,417.2459109820223,543.6969574563677,3
25-02-2021,MID00478,flirt_ref.nii.gz,1.0,0.0,0.049467588621572016,90.27893966139771,0.0006075444171056113,408.61047999214475,538.3358703226683,4
25-02-2021,MID00478,flirt_fnmoco.nii.gz,0.9740273646898887,29.431091325389488,0.0455057061910806,76.46696151704231,0.0005981116570103533,415.0982762653175,543.1545698842644,3
25-02-2021,MID00478,flirt_fnWMmoco.nii.gz,0.9746572926645061,29.559113151911284,0.04525986977935781,76.49559443880827,0.0005957702096980361,414.99054784055284,543.2182864063923,3
25-11-2020,MID00017,flirt_tclmoco.nii.gz,0.9960671818511198,34.11786539225117,0.04298506107969178,75.7855026890843,0.00040423536103363584,479.33788755261025,593.4253225816553,4
25-11-2020,MID00017,flirt_tclmocos.nii.gz,0.9964037760296877,34.83112948639199,0.04353838475758837,76.7227306323634,0.0004044698869104891,479.7516439702468,593.2725206009382,4
25-11-2020,MID00017,flirt_nomoco.nii.gz,1.0,0.0,0.04476373399512884,77.13983485252528,0.0004162560130981251,479.29766094402686,592.5593067466268,Not Found
25-11-2020,MID00017,flirt_ref.nii.gz,1.0,0.0,0.04476373399512884,77.13983485252528,0.0004162560130981251,479.29766094402686,592.5593067466268,5
