Sbj,Acq,File,SSIM,PSNR,FSIM,VIF,LPIPS,AES,TG,NGS,GE,IE
25-11-2020,MID00018,flirt_tclmoco.nii.gz,0.9710961580276489,26.483899928309775,0.9828630089759827,0.4279862344264984,0.047763727605342865,0.010687527192544698,3.130202617196172,0.00037624613186947785,480.36252555940587,624.3721923828125
25-11-2020,MID00018,flirt_tclmocos.nii.gz,0.9710245132446289,26.339589832042627,0.9829971790313721,0.4268245995044708,0.049817830324172974,0.010662338459350806,3.106165931726797,0.00037769321206018627,480.57340881268846,624.5126953125
25-11-2020,MID00018,flirt_nomoco.nii.gz,0.965538501739502,25.163175145417465,0.9796493053436279,0.3908834159374237,0.061934590339660645,0.010424113999720635,3.032204132295209,0.00036821798424121083,481.80757139793315,624.6760864257812
25-11-2020,MID00018,flirt_ref.nii.gz,1.0,0.0,1.0,1.0,0.0,0.011099992500998966,3.629159010187734,0.0004199146730041625,479.1888643706503,619.8555297851562
25-11-2020,MID00018,flirt_fnmoco.nii.gz,0.9698050022125244,26.288926826826362,0.9824860692024231,0.4265308380126953,0.05356031656265259,0.010589432307578781,3.059550228593644,0.00039414790257742417,480.95066563828834,624.169189453125
25-11-2020,MID00018,flirt_fnWMmoco.nii.gz,0.9703771471977234,26.31409135760991,0.982748806476593,0.42912980914115906,0.053914815187454224,0.010659402540134533,3.087451030221041,0.0003884273525897585,481.03005526646183,624.0374145507812
25-11-2020,MID00020,flirt_tclmoco.nii.gz,0.9753023386001587,26.928788477337978,0.9843245148658752,0.4381729066371918,0.04466119036078453,0.010619874239099988,3.072987155633148,0.00039243791353796184,480.09089169031677,622.8488159179688
25-11-2020,MID00020,flirt_tclmocos.nii.gz,0.9756519198417664,26.960349246905345,0.9847757816314697,0.4395766854286194,0.044079460203647614,0.010711595058353483,3.1332478033994318,0.0003967756581866617,478.49738404294,622.694580078125
25-11-2020,MID00020,flirt_nomoco.nii.gz,0.9718067049980164,26.344908187556317,0.9830809831619263,0.4219461977481842,0.055893536657094955,0.010740935050293917,3.1148366291536376,0.0003904833520708862,479.22853161166984,622.599609375
25-11-2020,MID00020,flirt_ref.nii.gz,1.0,0.0,1.0,1.0,0.0,0.011099992500998966,3.629159010187734,0.0004199146730041625,479.1888643706503,619.8555297851562
